init,type,geometry,geo params,constraints,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
umap:euclidean,kernel circular,ellipse,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,toroid,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,mlp geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",2,0.285065169,0.096955801,0.913863914,0.045732046,0.924019599,0.017360314,8.701192808,6.879865598,1,0.311933937,2.714197332,2.50797153
PCA,mlp geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",5,0.343632176,0.039526289,0.932212232,0.044575043,0.928117913,0.040879556,8.329015443,5.908423783,1,0.36862011,3.070242589,2.849547143
PCA,mlp geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",5,0.33219156,0.069115605,0.811640804,0.29454801,0.995351878,0.068899679,7.85744627,5.27527976,11,0.409283958,3.215926706,3.200978687
umap:cosine,mlp geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",2,0.279005854,0.013704606,0.938131313,0.021464646,0.897055107,0.032836445,11.0499741,6.102204275,1,0.297405971,3.286328277,2.948017565
PCA,mlp geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.350381072,0.042507681,0.907775072,0.125137626,1.005409798,0.093903243,9.337578284,8.279330204,11,0.385977852,3.604098405,3.623595851
umap:euclidean,mlp geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",3,0.277760577,0.023613973,0.973063973,0.019046647,0.882448906,0.020917171,13.06832592,9.148505754,1,0.285449451,3.730346467,3.291840159
umap:cosine,mlp geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",3,0.305239927,0.031221138,0.973063973,0.019046647,0.91861357,0.034414142,12.13677532,8.749206226,11,0.313689476,3.807178686,3.497326005
umap:euclidean,mlp geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",5,0.305493764,0.016361621,0.975252525,0.033210671,0.869148211,0.021558309,13.62126249,10.30176168,1,0.313245807,4.266803361,3.708484507
kernel pca:rbf,mlp,none,,"('variance', 'A', 'R', 'n', 'r')",6,0.342329917,0.041063046,0.979377104,0.031688873,0.784369623,0.034828288,12.52382627,4.276236914,11,0.349538411,4.377558334,3.433623779
umap:cosine,mlp geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",8,0.308878581,0.024122206,0.940205628,0.057515858,0.878467424,0.030019245,13.9146085,10.91869124,1,0.328522369,4.571260153,4.015703129
PCA,mlp geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",5,0.300903551,0.060936472,0.948878899,0.050792323,0.891699805,0.018571256,14.66271982,11.31581439,1,0.317114809,4.649765595,4.146195073
PCA,mlp geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",6,0.339469622,0.081496719,0.965488215,0.037360843,0.882347107,0.043473574,13.41524236,7.004958577,1,0.351604107,4.716854309,4.161902753
umap:euclidean,mlp geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",3,0.290575326,0.013344843,0.898619899,0.043116586,0.905380322,0.022029153,15.07998803,3.703627347,1,0.323357325,4.876224582,4.414837781
umap:cosine,mlp geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",6,0.315293732,0.03324557,0.986111111,0.0310565,0.90996628,0.044135024,15.67039371,12.78601382,1,0.319734489,5.010365324,4.559263496
PCA,mlp geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",4,0.330750077,0.023734005,0.938131313,0.021464646,0.925685544,0.024567431,14.56023432,8.523777223,1,0.352562666,5.133395035,4.751909574
PCA,mlp geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",6,0.326347654,0.045994217,0.964133089,0.05262293,0.88399558,0.035825549,15.24114422,9.697761197,1,0.338488179,5.158947154,4.560486483
umap:cosine,mlp geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.328797522,0.03627134,0.944128788,0.028414351,0.868105353,0.053879263,21.03450877,15.96407391,1,0.348254948,7.325371753,6.359194434
umap:euclidean,mlp geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",3,0.316513509,0.031463135,0.930976431,0.020237063,0.881920379,0.015880839,22.45140164,4.72294236,1,0.339980152,7.633030948,6.731725545
umap:euclidean,mlp geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",7,0.55512532,0.562385833,0.848175634,0.255759134,0.986417469,0.106378159,12.0275071,7.424323526,11,0.654493359,7.871923519,7.765002875
umap:cosine,mlp geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",3,0.348739117,0.047095803,0.973063973,0.019046647,0.907104154,0.060025991,22.17404789,10.38578557,1,0.358392795,7.947019001,7.208773948
umap:euclidean,mlp geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",4,0.501950571,0.347111301,0.780152508,0.235447187,0.964209295,0.073806909,14.55162553,22.67723955,11,0.643400573,9.362524213,9.027432867
umap:euclidean,mlp geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",3,0.349941612,0.041755447,0.928266178,0.054456175,0.919853313,0.005180154,26.55274776,17.14736362,1,0.376984124,10.00996435,9.207698867
umap:euclidean,mlp geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",3,0.295650493,0.040166766,0.972222222,0.03928371,0.921221486,0.027354651,36.71959258,20.55456216,1,0.30409765,11.16634182,10.28667401
umap:cosine,mlp geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",2,0.419576162,0.011969891,0.96,0.04,0.909777129,0.002364488,51.25155894,41.49511044,1,0.437058502,22.39992957,20.37894361
PCA,mlp geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",4,92.75894027,160.0687951,0.911345599,0.073800732,1.023151808,0.044498983,3.538176779,1.261741125,11,101.7823978,360.1241164,368.4616407
kernel pca:rbf,linear,none,,"('variance', 'A', 'R', 'n', 'r')",10,12463976.21,27848504.89,0.516452029,0.337530745,1.088384432,0.167692171,0.795029043,0.785440206,21,24133850.78,19187112.29,20882954.32
